"","review_needed","review_completed_by_initials","reviewed_date","error_type","coder_inititals","date_coded","match_status","searched_FRS_manually.","multiple.FRS.IDs.","Total_FRS_IDS","additional.FRS.IDs","Additional_Trimmed_formula","Additional_Trimmed_Value","manual_FRS_id","FRS_query_link","FRS_search_link","google_search_link","FRS_search","google_search","HIFLD_FACILITYID","Comments","FID","OBJECTID","NAME","ADDRESS","CITY","STATE","ZIP","ZIP4","TELEPHONE","TYPE","STATUS","POPULATION","COUNTY","COUNTYFIPS","COUNTRY","NAICS_CODE","NAICS_DESC","SOURCE","SOURCEDATE","VAL_METHOD","VAL_DATE","WEBSITE","SECURELVL","CAPACITY","Shape_Leng","SHAPE_Length","SHAPE_Area"
"707","random_review","NES","04/26/2020","missing additional ID(s)","ST","1/25","match","yes","yes","110065013112","110065013112, 110065731630","110065013112,110065731630","110065013112,110065731630",110070480075,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=PITCHESS%20DETENTION%20CENTER-EAST+CASTAIC+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=PITCHESS%20DETENTION%20CENTER-EAST+CASTAIC+CA",10005367,"",3302,2896,"PITCHESS DETENTION CENTER-EAST","29310 THE OLD ROAD","CASTAIC","CA",91384,"NOT AVAILABLE","NOT AVAILABLE","COUNTY","CLOSED",0,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://shq.lasdnews.net/pages/PageDetail.aspx?id=1716","2/9/18","IMAGERY","2/9/18 0:00","NOT AVAILABLE","NOT AVAILABLE",850,0.00579244,694.2569174,1.86e-06
"708","random_review","NES","04/26/2020","missing additional ID(s)","ST","1/25","match","yes","yes","110065731630","110065013112, 110065731630","110065013112,110065731630","110065013112,110065731630",110070480075,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=PITCHESS%20DETENTION%20CENTER-EAST+CASTAIC+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=PITCHESS%20DETENTION%20CENTER-EAST+CASTAIC+CA",10005367,"",3302,2896,"PITCHESS DETENTION CENTER-EAST","29310 THE OLD ROAD","CASTAIC","CA",91384,"NOT AVAILABLE","NOT AVAILABLE","COUNTY","CLOSED",0,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://shq.lasdnews.net/pages/PageDetail.aspx?id=1716","2/9/18","IMAGERY","2/9/18 0:00","NOT AVAILABLE","NOT AVAILABLE",850,0.00579244,694.2569174,1.86e-06
"709","random_review","NES","04/26/2020","missing additional ID(s)","ST","1/25","match","yes","yes","110070480075","110065013112, 110065731630","110065013112,110065731630","110065013112,110065731630",110070480075,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=PITCHESS%20DETENTION%20CENTER-EAST+CASTAIC+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=PITCHESS%20DETENTION%20CENTER-EAST+CASTAIC+CA",10005367,"",3302,2896,"PITCHESS DETENTION CENTER-EAST","29310 THE OLD ROAD","CASTAIC","CA",91384,"NOT AVAILABLE","NOT AVAILABLE","COUNTY","CLOSED",0,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://shq.lasdnews.net/pages/PageDetail.aspx?id=1716","2/9/18","IMAGERY","2/9/18 0:00","NOT AVAILABLE","NOT AVAILABLE",850,0.00579244,694.2569174,1.86e-06
"710","","","","","ST","4/18","possible match","yes","no","110066639196","","","",110066639196,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LAPD%20METROPOLITAN%20DETENTION%20CENTER+LOS%20ANGELES+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LAPD%20METROPOLITAN%20DETENTION%20CENTER+LOS%20ANGELES+CA",10005368,"110066639196: does not match hifld address : they are 0.3 miles away from each other on google maps, but searching ""Metropolitan Detention Center"" in google maps also redirects to ""535 N Alameda St"" address, but the ""LAPD Metropolitan Detention Center"" is at the 180 North Los Angeles St"" address",4330,5927,"LAPD METROPOLITAN DETENTION CENTER","180 NORTH LOS ANGELES STREET","LOS ANGELES","CA",90012,"NOT AVAILABLE","(213) 356-3400","LOCAL","OPEN",-999,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lapdonline.org/contact_us/content_basic_view/9672#11g","2/15/16","IMAGERY","5/16/18 0:00","NOT AVAILABLE","NOT AVAILABLE",-999,0.006519118,791.2717495,1.65e-06
"711","","","","","ST","2/4","match","yes","yes","110065165608","110065165608, 110013305583","110065165608,110013305583","110065165608,110013305583",110070442449,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LAPD%20FOOTHILL%20AREA%20JAIL+PACOIMA+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LAPD%20FOOTHILL%20AREA%20JAIL+PACOIMA+CA",10005369,"110070442449 listed as LAPD Foothill Garage",4333,5930,"LAPD FOOTHILL AREA JAIL","12760 OSBORNE STREET","PACOIMA","CA",91331,"NOT AVAILABLE","(818) 756-8865","LOCAL","OPEN",-999,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lapdonline.org/contact_us/content_basic_view/9672#11g","2/15/16","IMAGERY","5/16/18 0:00","NOT AVAILABLE","NOT AVAILABLE",-999,0.002391337,288.8337801,2.71e-07
"712","","","","","ST","2/4","match","yes","yes","110013305583","110065165608, 110013305583","110065165608,110013305583","110065165608,110013305583",110070442449,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LAPD%20FOOTHILL%20AREA%20JAIL+PACOIMA+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LAPD%20FOOTHILL%20AREA%20JAIL+PACOIMA+CA",10005369,"110070442449 listed as LAPD Foothill Garage",4333,5930,"LAPD FOOTHILL AREA JAIL","12760 OSBORNE STREET","PACOIMA","CA",91331,"NOT AVAILABLE","(818) 756-8865","LOCAL","OPEN",-999,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lapdonline.org/contact_us/content_basic_view/9672#11g","2/15/16","IMAGERY","5/16/18 0:00","NOT AVAILABLE","NOT AVAILABLE",-999,0.002391337,288.8337801,2.71e-07
"713","","","","","ST","2/4","match","yes","yes","110070442449","110065165608, 110013305583","110065165608,110013305583","110065165608,110013305583",110070442449,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LAPD%20FOOTHILL%20AREA%20JAIL+PACOIMA+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LAPD%20FOOTHILL%20AREA%20JAIL+PACOIMA+CA",10005369,"110070442449 listed as LAPD Foothill Garage",4333,5930,"LAPD FOOTHILL AREA JAIL","12760 OSBORNE STREET","PACOIMA","CA",91331,"NOT AVAILABLE","(818) 756-8865","LOCAL","OPEN",-999,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lapdonline.org/contact_us/content_basic_view/9672#11g","2/15/16","IMAGERY","5/16/18 0:00","NOT AVAILABLE","NOT AVAILABLE",-999,0.002391337,288.8337801,2.71e-07
"714","","","","","ST","2/2","match","yes","no","110065165617","","","",110065165617,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LAPD%20HOLLYWOOD%20AREA%20JAIL+LOS%20ANGELES+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LAPD%20HOLLYWOOD%20AREA%20JAIL+LOS%20ANGELES+CA",10005370,"",4329,5926,"LAPD HOLLYWOOD AREA JAIL","1358 NORTH WILCOX AVENUE","LOS ANGELES","CA",90028,"NOT AVAILABLE","(213) 972-2975","LOCAL","OPEN",-999,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lapdonline.org/contact_us/content_basic_view/9672#11g","2/15/16","IMAGERY","5/16/18 0:00","NOT AVAILABLE","NOT AVAILABLE",-999,0.00205494,253.9722397,2.63e-07
"715","","","","","ST","2/9","match","yes","yes","110013305556","110013305556, 110065440543","110013305556,110065440543","110013305556,110065440543",110066724496,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LAPD%20VALLEY%20JAIL%20SECTION+VAN%20NUYS+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LAPD%20VALLEY%20JAIL%20SECTION+VAN%20NUYS+CA",10005371,"110013305556 listed as ""City of LA General Services"" - correct address",4334,5931,"LAPD VALLEY JAIL SECTION","6240 SYLMAR AVENUE","VAN NUYS","CA",91401,"NOT AVAILABLE","(818) 374-9643","LOCAL","OPEN",-999,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lapdonline.org/contact_us/content_basic_view/9672#11g","2/15/16","IMAGERY","5/16/18 0:00","NOT AVAILABLE","NOT AVAILABLE",-999,0.001618076,202.4066,1.58e-07
"716","","","","","ST","2/9","match","yes","yes","110065440543","110013305556, 110065440543","110013305556,110065440543","110013305556,110065440543",110066724496,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LAPD%20VALLEY%20JAIL%20SECTION+VAN%20NUYS+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LAPD%20VALLEY%20JAIL%20SECTION+VAN%20NUYS+CA",10005371,"110013305556 listed as ""City of LA General Services"" - correct address",4334,5931,"LAPD VALLEY JAIL SECTION","6240 SYLMAR AVENUE","VAN NUYS","CA",91401,"NOT AVAILABLE","(818) 374-9643","LOCAL","OPEN",-999,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lapdonline.org/contact_us/content_basic_view/9672#11g","2/15/16","IMAGERY","5/16/18 0:00","NOT AVAILABLE","NOT AVAILABLE",-999,0.001618076,202.4066,1.58e-07
"717","","","","","ST","2/9","match","yes","yes","110066724496","110013305556, 110065440543","110013305556,110065440543","110013305556,110065440543",110066724496,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LAPD%20VALLEY%20JAIL%20SECTION+VAN%20NUYS+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LAPD%20VALLEY%20JAIL%20SECTION+VAN%20NUYS+CA",10005371,"110013305556 listed as ""City of LA General Services"" - correct address",4334,5931,"LAPD VALLEY JAIL SECTION","6240 SYLMAR AVENUE","VAN NUYS","CA",91401,"NOT AVAILABLE","(818) 374-9643","LOCAL","OPEN",-999,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lapdonline.org/contact_us/content_basic_view/9672#11g","2/15/16","IMAGERY","5/16/18 0:00","NOT AVAILABLE","NOT AVAILABLE",-999,0.001618076,202.4066,1.58e-07
"718","","","","","ST","2/2","match","yes","yes","110065568576","110065568576, 110066549685","110065568576,110066549685","110065568576,110066549685",110070442438,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LAPD%20WILSHIRE%20AREA%20JAIL+LOS%20ANGELES+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LOS%20ANGELES&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LAPD%20WILSHIRE%20AREA%20JAIL+LOS%20ANGELES+CA",10005372,"110065568576 listed as LAPD - Wilshire Police Station",2716,2312,"LAPD WILSHIRE AREA JAIL","4861 WEST VENICE BOULEVARD","LOS ANGELES","CA",90019,"NOT AVAILABLE","(213) 473-0495","LOCAL","CLOSED",0,"LOS ANGELES",6037,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lapdonline.org/contact_us/content_basic_view/9672#11g","2/15/16","IMAGERY","5/16/18 0:00","NOT AVAILABLE","NOT AVAILABLE",-999,0.002958456,351.7151482,4.37e-07
